dt;feature1;feature2;feature3;feature4;feature5;feature6;feature7;feature8;feature9;feature10;feature11;feature12;feature13;feature14;feature15;feature16
10-02-2020;4159422.0;27399937.0;211459627.0;126639090.0;23879437.0;31759508.0;29294559.0;68934455.0;6398019.0;55390688.0;16487030.0;2682580.0;3723610.0;25151928.0;12226751.0;119622378.0
11-02-2020;4823388.0;33323906.0;261429073.0;120808117.0;26918559.0;27846805.0;44669588.0;74150712.0;7581015.0;62931901.0;21886726.0;742300.0;3786818.0;28068013.0;9219837.0;218809099.0
12-02-2020;4554230.0;34510192.0;237985082.0;157860034.0;21082811.0;35189635.0;46992119.0;130211354.0;10827789.0;69623908.0;16774672.0;1626004.0;3837926.0;30619143.0;6893504.0;331436696.0
13-02-2020;4681720.0;33884028.0;181618477.0;96941043.0;25668733.0;41994207.0;59796164.0;70935462.0;8108792.0;71813931.0;16649531.0;1590190.0;3008922.0;31866322.0;7871701.0;129523346.0
14-02-2020;3006114.0;25868353.0;235812919.0;94084610.0;10531128.0;11668739.0;31056538.0;40969942.0;7604653.0;42226882.0;17796132.0;2144700.0;1969398.0;21550284.0;6592482.0;63029786.0
15-02-2020;5583247.0;17668712.0;186324444.0;89883058.0;30861159.0;29113037.0;24342960.0;58276844.0;4656485.0;41533724.0;12301885.0;590725.0;2677131.0;18319402.0;5224678.0;52207260.0
16-02-2020;2669676.0;24473214.0;126120074.0;70339304.0;12706110.0;19277951.0;39623047.0;39831008.0;15858941.0;59806641.0;14163032.0;425200.0;2142348.0;27998233.0;7220986.0;43282518.0
17-02-2020;6886371.0;27110647.0;224180846.0;115164822.0;35184640.0;39231529.0;61657379.0;53288900.0;7839511.0;76399856.0;20736738.0;1993713.0;3133830.0;27793760.0;7732643.0;118253395.0
18-02-2020;3714398.0;26232335.0;221172495.0;147281480.0;28248795.0;28630117.0;51736140.0;67484522.0;5981906.0;77858544.0;13970994.0;565500.0;2078212.0;23672078.0;9234659.0;142680705.0
19-02-2020;2948502.0;23496542.0;209467782.0;89694490.0;26239286.0;24469945.0;77109810.0;58242587.0;8670812.0;67847623.0;16504627.0;1997100.0;2005250.0;23022416.0;9662840.0;88812926.0
20-02-2020;7037472.0;23867424.0;201803323.0;105662989.0;40404787.0;34735909.0;42402348.0;85784044.0;6141874.0;70558541.0;16149794.0;76900.0;3249504.0;29052168.0;7435762.0;66620296.0
21-02-2020;4554957.0;25870396.0;265226651.0;76587241.0;32327583.0;9981283.0;39171688.0;58144902.0;9890132.0;83980469.0;13282962.0;400000.0;3218110.0;27575148.0;8104608.0;97427588.0
22-02-2020;4183826.0;16460582.0;216049907.0;65587838.0;29459941.0;27035777.0;29864751.0;54388595.0;6112277.0;50441450.0;12537336.0;214800.0;2028316.0;20419429.0;6716724.0;80094617.0
23-02-2020;3556128.0;24177940.0;228716401.0;70882047.0;14482328.0;10551316.0;52190491.0;42483113.0;7885235.0;82298883.0;13396646.0;1723500.0;2698969.0;26637544.0;6481032.0;87325527.0
24-02-2020;3440996.0;28457736.0;320186838.0;136724292.0;32435526.0;35726986.0;59513365.0;68116613.0;7055596.0;65594082.0;13582084.0;626494.0;3039159.0;28225475.0;9186450.0;191501609.0
25-02-2020;4245913.0;27112379.0;296479292.0;127534547.0;42467561.0;51551077.0;34568415.0;55723823.0;7886715.0;53910833.0;14852930.0;335000.0;2338634.0;24517395.0;9111391.0;193183437.0
26-02-2020;7315606.0;25132035.0;327247200.0;186288968.0;43379271.0;37061854.0;63632441.0;46901003.0;9040159.0;51193473.0;17305005.0;539426.0;2219625.0;27585103.0;11066605.0;213394924.0
27-02-2020;4786375.0;29740780.0;263582150.0;147830137.0;32084534.0;36908696.0;46407486.0;62690145.0;10498354.0;60739395.0;13822160.0;433000.0;2797561.0;25284732.0;8081268.0;185339826.0
28-02-2020;4529988.0;25945422.0;299003870.0;127029791.0;34747702.0;34568066.0;35571769.0;62759630.0;6949864.0;54032432.0;12507592.0;1294390.0;3071693.0;23359672.0;8993226.0;224535833.0
29-02-2020;7046983.0;24540694.0;263013015.0;104997432.0;87119100.0;26876447.0;24458174.0;54226107.0;8108477.0;57074016.0;13113990.0;1082341.0;1899655.0;28007314.0;5543297.0;106546410.0
01-03-2020;4303577.0;22341033.0;203764534.0;131757906.0;36265591.0;36794459.0;56307028.0;41685422.0;8378107.0;76404823.0;11325402.0;988600.0;3413151.0;24331363.0;8245262.0;86516694.0
02-03-2020;3792680.0;34609129.0;374445340.0;174324881.0;54725715.0;63127462.0;37010390.0;66900205.0;13105615.0;62028575.0;17229015.0;773900.0;5846281.0;26083059.0;10542296.0;86329856.0
03-03-2020;6794547.0;29932139.0;268586831.0;157434284.0;34674121.0;50356415.0;33730763.0;44427866.0;11315761.0;81234206.0;14957693.0;703430.0;2536295.0;27148848.0;10249929.0;115515186.0
04-03-2020;6903064.0;28318635.0;199721241.0;115810963.0;32672350.0;41733451.0;36839595.0;45376173.0;11425477.0;52108472.0;21260941.0;583663.0;2807010.0;26757826.0;8758877.0;171606700.0
05-03-2020;3089067.0;28116010.0;262484789.0;160973213.0;46696727.0;34262111.0;31159470.0;38272716.0;14286239.0;61300124.0;13107825.0;666400.0;2772935.0;30170597.0;9305558.0;82952708.0
06-03-2020;5402840.0;18436951.0;158263250.0;129159875.0;33378904.0;18689843.0;20016215.0;38141246.0;12734278.0;43292020.0;10749800.0;717029.0;1762545.0;18115772.0;14172892.0;92782631.0
07-03-2020;2770719.0;14643427.0;111542162.0;45330603.0;21151090.0;31437477.0;15474500.0;22622515.0;6244480.0;17809683.0;6471775.0;39000.0;812224.0;14325200.0;4569147.0;50937648.0
08-03-2020;3861731.0;24742712.0;196714663.0;87306445.0;19315070.0;45684364.0;36216671.0;52496991.0;6658663.0;63877785.0;11876653.0;282200.0;1645348.0;28434925.0;6170174.0;67331752.0
09-03-2020;7129865.0;31003785.0;177254534.0;111156429.0;19195034.0;13221439.0;47974236.0;43160097.0;17555141.0;56586758.0;18074988.0;1334842.0;2230859.0;25354894.0;13464132.0;104373359.0
10-03-2020;5038457.0;24238120.0;259917986.0;109562186.0;24986719.0;35814063.0;41342484.0;78655968.0;13488690.0;65988172.0;16402727.0;2612100.0;1693705.0;20573693.0;10628189.0;126302123.0
11-03-2020;1738390.0;14654802.0;131048878.0;90991354.0;13147583.0;13243900.0;20825276.0;19364819.0;8964585.0;40937179.0;10086005.0;379900.0;1074971.0;15745256.0;9222375.0;46103511.0
12-03-2020;4157815.0;23457055.0;127606349.0;57844677.0;31154140.0;14310146.0;46809884.0;39809016.0;15745069.0;50673618.0;15740708.0;480720.0;1935647.0;18335637.0;16592121.0;51152443.0
13-03-2020;5710650.0;19990046.0;110818955.0;98234847.0;33323004.0;58445406.0;29613337.0;59650390.0;11034962.0;75027549.0;12951709.0;250638.0;1651029.0;17905813.0;15804794.0;74975101.0
14-03-2020;4940234.0;21454281.0;111106349.0;73515745.0;11966861.0;13551389.0;31289436.0;40091034.0;9967454.0;58626617.0;11033903.0;16900.0;1759286.0;18364244.0;7177173.0;22711674.0
15-03-2020;4568994.0;22277483.0;139032891.0;95311549.0;36067098.0;6174459.0;41415452.0;62634574.0;15811682.0;90767746.0;12249161.0;232800.0;2897879.0;19487116.0;16483812.0;75679826.0
16-03-2020;5880467.0;27553492.0;242647460.0;162005874.0;61792632.0;26514996.0;48439292.0;67262046.0;11276527.0;67782709.0;13214167.0;459047.0;5390670.0;31613278.0;17555615.0;71436059.0
17-03-2020;3434998.0;23981745.0;175511489.0;165599776.0;65631460.0;20197595.0;69158900.0;50773659.0;15690064.0;55429153.0;15343316.0;1364500.0;2583440.0;31739965.0;12905052.0;98684927.0
18-03-2020;7014599.0;17934041.0;132543408.0;131327606.0;50485345.0;12550962.0;90463043.0;49350897.0;13792260.0;52229445.0;17666272.0;947388.0;3045302.0;20560908.0;14562887.0;62706403.0
19-03-2020;4686649.0;14087534.0;132105573.0;119766403.0;66583055.0;14468528.0;52682563.0;31420558.0;15258924.0;53388787.0;29894397.0;836025.0;3320364.0;16722307.0;11711349.0;62916384.0
20-03-2020;2492248.0;11448596.0;82954811.0;64777871.0;58279613.0;1172567.0;70404658.0;45120842.0;8486829.0;31864717.0;13285547.0;777900.0;1888926.0;12329908.0;12707518.0;56868936.0
21-03-2020;2834205.0;5547697.0;62897957.0;117934816.0;75605861.0;3505146.0;74631614.0;30441737.0;10375073.0;39959871.0;8965683.0;251901.0;5456689.0;8876052.0;10131307.0;16395635.0
22-03-2020;1878855.0;11894716.0;58558359.0;152439401.0;102696142.0;10409464.0;108021086.0;29753891.0;9215354.0;43264838.0;17835734.0;846850.0;2314656.0;11356715.0;10302970.0;40754986.0
23-03-2020;1168706.0;7867071.0;88018862.0;173440779.0;83780533.0;2578537.0;98138210.0;26801050.0;7470179.0;42662439.0;10696842.0;340600.0;1356048.0;9756617.0;12285093.0;56275662.0
24-03-2020;1956941.0;14128743.0;111150021.0;297876513.0;159943002.0;2132709.0;174964406.0;50876110.0;11360377.0;61579627.0;20477647.0;1016041.0;3267308.0;9586802.0;14502908.0;76340565.0
25-03-2020;1384923.0;17526184.0;184381932.0;304676409.0;137944097.0;7336403.0;151182976.0;64637234.0;23755477.0;75611053.0;21398936.0;1238630.0;3770569.0;16494485.0;11573968.0;95377796.0
26-03-2020;2858869.0;17715911.0;187266420.0;276974676.0;78309708.0;7221493.0;124041678.0;48925773.0;11165609.0;67040911.0;24272195.0;267510.0;4099121.0;17135842.0;14082835.0;131739699.0
27-03-2020;1227595.0;17273198.0;209975706.0;201147914.0;60185134.0;11145115.0;77367004.0;66827690.0;11266241.0;48374834.0;27569037.0;862525.0;4996762.0;14735251.0;12990611.0;140070153.0
28-03-2020;4800095.0;24450583.0;263715206.0;198770500.0;106011409.0;7612810.0;133998613.0;55568865.0;10827283.0;75422570.0;44598672.0;317791.0;4112395.0;16164185.0;11976052.0;191913233.0
29-03-2020;4678363.0;25951124.0;219553187.0;198123626.0;111241510.0;36927916.0;115131207.0;52601967.0;18217078.0;87955139.0;39647718.0;278613.0;3312908.0;16504338.0;18281376.0;215485229.0
30-03-2020;4513481.0;37470273.0;216334398.0;363030118.0;85804680.0;4230051.0;111297495.0;64036895.0;13359755.0;93370069.0;53694346.0;591449.0;3999025.0;26222603.0;22862951.0;178553913.0
31-03-2020;2568378.0;44527783.0;233797199.0;294904719.0;113328965.0;5352538.0;138661356.0;55577448.0;9139829.0;85625040.0;50545860.0;842800.0;4015173.0;23264615.0;22390064.0;246765520.0
01-04-2020;2554691.0;32867298.0;196731063.0;312563851.0;136369804.0;11728585.0;176040801.0;56494911.0;10823155.0;76652402.0;55584723.0;1306200.0;3485184.0;26399569.0;21717314.0;234913258.0
02-04-2020;3178011.0;42555743.0;256669404.0;278740790.0;71700747.0;24527659.0;186784875.0;73786937.0;13899969.0;89593625.0;52917013.0;1352591.0;7717547.0;21889998.0;16461754.0;381698494.0
03-04-2020;3052833.0;33801010.0;194794604.0;239039181.0;50994861.0;9091619.0;113193114.0;66028927.0;13145702.0;79850060.0;54505042.0;1708470.0;2753364.0;24009071.0;18042608.0;222063966.0
04-04-2020;5504703.0;42676257.0;230893945.0;244249242.0;59475970.0;7396278.0;143406342.0;81002576.0;15047429.0;106312260.0;51289195.0;498800.0;5114556.0;21571233.0;22492027.0;276870968.0
05-04-2020;4037927.0;41545079.0;147297205.0;164956070.0;61324688.0;11598495.0;93173616.0;109558836.0;15206011.0;107105583.0;45726817.0;1334100.0;3993823.0;23791074.0;23218423.0;206929017.0
06-04-2020;2636514.0;48350867.0;209002071.0;222912818.0;40776120.0;9760084.0;93535935.0;80495228.0;12000436.0;115253932.0;61343639.0;1575543.0;3953151.0;25890209.0;19805028.0;367107464.0
07-04-2020;2989507.0;57666919.0;293574014.0;271185957.0;64185417.0;6613599.0;108766900.0;104606182.0;10320294.0;117573825.0;62359335.0;3099170.0;3221555.0;25443511.0;18755721.0;366580761.0
08-04-2020;3723828.0;58562201.0;323492049.0;279166482.0;51507541.0;14720908.0;157234194.0;139676665.0;18381131.0;160562467.0;69270593.0;1432500.0;8998789.0;29850424.0;17772436.0;306061720.0
09-04-2020;3789309.0;60253908.0;245708788.0;268081939.0;95747105.0;32393295.0;128150298.0;92108911.0;13975690.0;169834855.0;70958123.0;1889850.0;7601205.0;30433977.0;17297956.0;298160657.0
10-04-2020;5824847.0;64424930.0;232407713.0;273018003.0;110642607.0;6226572.0;98872019.0;118580682.0;12311677.0;156124177.0;70040824.0;1461575.0;5250135.0;42215872.0;20904890.0;274060895.0
11-04-2020;5007123.0;71131650.0;244934397.0;350351278.0;94692240.0;14834278.0;102785392.0;121981291.0;21439760.0;122336300.0;62417815.0;2534500.0;6440817.0;34802683.0;18799270.0;226940499.0
12-04-2020;4143995.0;74226057.0;283681526.0;253073847.0;134886730.0;17068411.0;131543995.0;100022179.0;28165538.0;159800062.0;63860258.0;3343018.0;7626645.0;35444336.0;24367726.0;185644376.0
13-04-2020;4815440.0;82391749.0;342976735.0;373255371.0;98732080.0;15589084.0;149227597.0;127403311.0;19629628.0;158113666.0;62002360.0;5026601.0;8305996.0;31992908.0;21723281.0;303476470.0
14-04-2020;4513846.0;77730328.0;330456146.0;494102256.0;94355999.0;21809375.0;127984555.0;168561094.0;13682248.0;182025026.0;75498489.0;4173428.0;7566644.0;31875677.0;26656349.0;309522943.0
15-04-2020;5552705.0;64794656.0;352276423.0;371583293.0;93286836.0;28009609.0;128026621.0;92364313.0;9491831.0;148454084.0;75520619.0;4492450.0;5854109.0;48908669.0;23177235.0;265758590.0
16-04-2020;3654102.0;86818362.0;390412022.0;409245750.0;77106045.0;41538330.0;109971305.0;115538454.0;16441800.0;178339716.0;74574790.0;2228010.0;4699009.0;38966944.0;29538602.0;262586562.0
17-04-2020;6673174.0;87765343.0;354260558.0;454445162.0;80094361.0;44643744.0;118195284.0;118817042.0;18779846.0;212414667.0;77398104.0;2578979.0;6213563.0;41784681.0;29770124.0;292354314.0
18-04-2020;5947730.0;82776530.0;320351377.0;474358460.0;58510547.0;23789240.0;121478401.0;101956115.0;13637460.0;158329717.0;77190746.0;2845641.0;8523051.0;42763251.0;25041418.0;185878027.0
19-04-2020;4071396.0;82775495.0;302020367.0;374409603.0;67710971.0;14293244.0;142967806.0;106275111.0;19343338.0;157636926.0;68314921.0;1457194.0;9934078.0;33875948.0;25741791.0;204840765.0
20-04-2020;6178690.0;81532856.0;299332841.0;573704701.0;88036160.0;26651725.0;121022933.0;100265420.0;20629218.0;192357810.0;72529565.0;2141579.0;7393496.0;40830526.0;30682883.0;211337879.0
21-04-2020;6170527.0;87925724.0;322431933.0;623918595.0;111457848.0;24173015.0;138750572.0;117346962.0;19634329.0;208707256.0;89700048.0;2957500.0;7393166.0;43576752.0;20974437.0;226282603.0
22-04-2020;7049965.0;93271273.0;481312439.0;528133106.0;71171128.0;23412949.0;83854979.0;140728296.0;15529173.0;183248925.0;101845300.0;2901313.0;7491737.0;42735273.0;30015740.0;336733226.0
23-04-2020;8636958.0;91423231.0;378432999.0;571206461.0;83856778.0;24908008.0;73595920.0;161829172.0;19959810.0;199380130.0;67289562.0;1899608.0;9286008.0;44581172.0;27845008.0;251818839.0
24-04-2020;5716978.0;87582326.0;312678283.0;451849681.0;84383335.0;13231397.0;76777956.0;117171618.0;19878570.0;182664691.0;73782945.0;1510623.0;11760473.0;41506141.0;22587680.0;243737854.0
25-04-2020;8939332.0;90992168.0;330143832.0;508617518.0;74434440.0;22098774.0;115796634.0;139333318.0;19767394.0;250762921.0;78835762.0;1612976.0;7456154.0;50346952.0;26218609.0;201210389.0
26-04-2020;7213973.0;106285239.0;392901071.0;406397778.0;88525047.0;34737902.0;118161516.0;136997010.0;21570919.0;210052198.0;86996554.0;1507389.0;10378445.0;43332398.0;26416086.0;207126785.0
27-04-2020;9225942.0;95588343.0;374229024.0;586965195.0;60686268.0;53653322.0;120556912.0;163745274.0;16655008.0;207683906.0;91232192.0;4036600.0;9055433.0;54333434.0;36176123.0;258225140.0
28-04-2020;5301446.0;89655673.0;462279807.0;499186500.0;53057600.0;33572545.0;70539726.0;124679095.0;24967826.0;172532907.0;82429270.0;1348826.0;5203928.0;43907968.0;25335850.0;252485243.0
29-04-2020;8513850.0;92797024.0;517726615.0;450696329.0;99166559.0;30009778.0;70295829.0;122984498.0;16175930.0;180536885.0;78335841.0;1435125.0;7127359.0;63711710.0;27954833.0;253439285.0
30-04-2020;6478439.0;102173030.0;533631558.0;423354452.0;73337271.0;25687619.0;100178536.0;199871527.0;27973097.0;250247284.0;73943061.0;1242653.0;10503044.0;68109834.0;28348481.0;293023292.0
01-05-2020;6455156.0;128567190.0;493861497.0;317540081.0;61172444.0;18026808.0;86539023.0;200693839.0;22465489.0;239677676.0;91006244.0;1440402.0;9849016.0;77405618.0;26372429.0;289343526.0
02-05-2020;9385958.0;117399804.0;437508429.0;285246563.0;60883192.0;36715143.0;76227879.0;153085920.0;20851219.0;226995329.0;75918445.0;897043.0;11475253.0;66137269.0;20380248.0;217041133.0
03-05-2020;7861993.0;119710955.0;375094455.0;308045231.0;46812013.0;20289966.0;94328080.0;142693532.0;19123714.0;230628928.0;81406321.0;2365092.0;7142300.0;71926314.0;18011016.0;195934334.0
04-05-2020;7749030.0;120345175.0;437593577.0;437919732.0;40389295.0;35126243.0;161308344.0;206512803.0;23836978.0;230333798.0;69364070.0;2696350.0;7345537.0;72287387.0;27735747.0;270948806.0
05-05-2020;6403503.0;122292920.0;449880678.0;420631203.0;64932116.0;26594675.0;160582174.0;150396281.0;16820373.0;247811500.0;76682128.0;3416087.0;6482618.0;79869109.0;28409941.0;242263692.0
06-05-2020;6443045.0;106920088.0;417896778.0;364968705.0;36855590.0;32023677.0;157171440.0;129376787.0;26393084.0;180992008.0;76452632.0;2485108.0;6001220.0;75160985.0;18233998.0;243841946.0
07-05-2020;7.383.114.166.666.660;119206022.0;4.353.059.023.333.330;355725252.5;51840775.0;28.129.418.666.666.600;12.269.282.333.333.300;16.379.319.366.666.600;21581809.5;226073206.5;78471640.0;22.166.803.333.333.300;8049324.0;7.379.778.033.333.330;23.190.563.166.666.600;24.322.890.616.666.600
08-05-2020;8090936.0;100025279.0;611728725.0;480406875.0;44436935.0;26457221.0;108149009.0;177785140.0;19856130.0;1124635255.0;75891043.0;1741099.0;6270488.0;74294153.0;19982162.0;220707233.0
09-05-2020;7468843.0;105234879.0;495987725.0;549821817.0;66831037.0;22206904.0;99945109.0;151710397.0;17171266.0;247332807.0;71701122.0;949350.0;5642438.0;69379857.0;23469582.0;213392696.0
10-05-2020;6627020.0;96035930.0;411484575.0;352079968.0;58981388.0;35171620.0;72761272.0;110917090.0;18844430.0;203619348.0;41580907.0;1879395.0;5859798.0;61453947.0;19177225.0;122712575.0
11-05-2020;7573030.0;97526327.0;429745952.0;548716484.0;49894747.0;33643004.0;81970732.0;165533681.0;23042441.0;221467664.0;77246494.0;1631873.0;9664637.0;73500162.0;21242765.0;232295020.0
12-05-2020;14221869.0;94907879.0;369757345.0;599160125.0;40468814.0;51362323.0;74816833.0;126055171.0;23524671.0;217240328.0;77643821.0;1721528.0;8195167.0;54089078.0;27493660.0;243513915.0
13-05-2020;6449034.0;86127988.0;337184682.0;522388833.0;52620578.0;52667681.0;84219826.0;167066940.0;23460150.0;211471827.0;78952599.0;2743521.0;6965737.0;51683800.0;19845175.0;147128108.0
14-05-2020;4856811.0;73115621.0;364252922.0;539606314.0;35866911.0;50662747.0;84571777.0;110075613.0;33470364.0;186872739.0;66228735.0;1714515.0;5577402.0;58304071.0;20494860.0;268700870.0
15-05-2020;8875972.0;85776935.0;406376399.0;428432350.0;38710051.0;20660204.0;79812305.0;156596630.0;27312848.0;211357764.0;65626159.0;899390.0;6861079.0;70376921.0;21736905.0;195633108.0
16-05-2020;6994264.0;83113569.0;321793801.0;485624849.0;56972573.0;29248046.0;110832700.0;158636959.0;18010755.0;463007190.0;83127926.0;1567788.0;9152574.0;61617765.0;18392117.0;219834603.0
17-05-2020;8800125.0;100140735.0;419176192.0;419875306.0;37609626.0;36046975.0;109547259.0;148531509.0;24260665.0;220318529.0;84291734.0;1211486.0;9580602.0;72843024.0;26128140.0;287975438.0
18-05-2020;9245276.0;91173414.0;438103186.0;633030835.0;59058957.0;31823406.0;205186613.0;176031189.0;23339763.0;219558209.0;84646469.0;1531590.0;8452946.0;84892392.0;20579740.0;293722562.0
19-05-2020;8174299.0;81536434.0;390946284.0;603848898.0;47694567.0;32897027.0;111947526.0;132687728.0;22736601.0;199311723.0;67802868.0;1471845.0;6971978.0;65751794.0;20347630.0;252907479.0
20-05-2020;7584007.0;76926577.0;536785394.0;543114146.0;49066028.0;31747627.0;74253771.0;160117866.0;21951137.0;224965289.0;68779744.0;659913.0;7496530.0;71535235.0;20471920.0;239992513.0
21-05-2020;5663791.0;75050460.0;423698028.0;293267873.0;43392218.0;46501506.0;87817926.0;122062270.0;21206329.0;200250025.0;83958339.0;1444399.0;8722870.0;51753432.0;22748535.0;176797160.0
22-05-2020;6675640.0;70892279.0;402399893.0;275368388.0;38452341.0;16636446.0;78006153.0;132859845.0;18066699.0;186396185.0;66850922.0;1109540.0;8069062.0;65275161.0;18044919.0;164721121.0
23-05-2020;8613531.0;75586206.0;428758667.0;340679355.0;51258526.0;26774356.0;92676930.0;135519649.0;18635139.0;200282839.0;69860322.0;1790800.0;8330413.0;62068106.0;19831245.0;188268016.0
24-05-2020;5469059.0;84309955.0;364343396.0;250240658.0;65311835.0;16357158.0;160468719.0;129289356.0;18636385.0;219811482.0;68844434.0;1387426.0;5131126.0;67478796.0;17551658.0;164609656.0
25-05-2020;6661934.0;87183215.0;309056585.0;235725943.0;33786580.0;26821490.0;143029744.0;118921376.0;22136270.0;196210947.0;72565683.0;4233235.0;6504162.0;70844878.0;22818952.0;161812882.0
26-05-2020;5546613.0;84676658.0;330102467.0;336708620.0;55014445.0;16149443.0;140048902.0;118944844.0;20065746.0;190233628.0;77787309.0;2265677.0;5389446.0;69567868.0;23456704.0;162578271.0
27-05-2020;12258426.0;68212014.0;301389599.0;243389081.0;68371826.0;44127690.0;118887185.0;141073292.0;21319956.0;166109355.0;68063662.0;2667500.0;9246462.0;69430671.0;23795491.0;192749101.0
28-05-2020;9955629.0;59182966.0;324099771.0;267850594.0;30357123.0;60358497.0;97127006.0;124223999.0;21134653.0;201087424.0;66365714.0;2675900.0;8170010.0;52486048.0;27636433.0;163330736.0
29-05-2020;7425668.0;80122890.0;311718037.0;279838738.0;50506320.0;29746764.0;135766347.0;127327679.0;28088164.0;265639371.0;62473924.0;3192575.0;6254963.0;67981005.0;31406905.0;214555978.0
30-05-2020;9808657.0;74452021.0;283074054.0;188900346.0;71089865.0;81254501.0;122979530.0;138891128.0;29174376.0;229089937.0;76074216.0;770489.0;7201870.0;59870094.0;21242756.0;193790014.0
31-05-2020;9314496.0;85154418.0;348247462.0;268682946.0;38817915.0;70995892.0;149322921.0;119504186.0;28486141.0;238871615.0;69211317.0;3063700.0;6938917.0;80175501.0;24199779.0;165549094.0
01-06-2020;10025138.0;76258289.0;374444234.0;333893102.0;51000268.0;64616311.0;125704182.0;125791189.0;27782612.0;264433649.0;69413118.0;2320998.0;8205868.0;56454747.0;20220433.0;246659024.0
02-06-2020;6956776.0;96897460.0;432500006.0;270617718.0;60039871.0;69016322.0;111882597.0;145143333.0;27000727.0;237639012.0;69395242.0;1781053.0;6727511.0;76534345.0;27418355.0;230062274.0
03-06-2020;8914394.0;7.867.800.733.333.330;345680594.0;26.829.724.066.666.600;50.301.893.666.666.600;62664714.5;12.379.709.716.666.600;130146919.0;26944445.5;239460168.0;6.882.225.516.666.660;23.007.858.333.333.300;7249856.5;65.583.623.333.333.300;25.354.110.166.666.600;202324520.0
04-06-2020;8706147.0;82577015.6;349996758.6;268386570.0;54290847.8;63125958.0;129131115.4;131331503.0;28106404.0;247134716.8;69313563.4;2225763.0;7065825.8;68203138.4;24897645.6;210123276.8
05-06-2020;5047667.0;79319222.0;740143345.0;364759563.0;110288643.0;27529048.0;78068054.0;102083460.0;18616478.0;210207879.0;66257714.0;3296010.0;6995668.0;61166538.0;25334664.0;261950008.0
06-06-2020;6908909.0;86478582.0;517145157.0;302963040.0;142706199.0;21801764.0;81052028.0;128293251.0;33720480.0;214728678.0;72275820.0;2325101.0;6747237.0;78803430.0;22274825.0;286052492.0
07-06-2020;11509488.0;100304601.0;394864474.0;212486773.0;79036198.0;30164713.0;90071240.0;111475306.0;39694721.0;246723256.0;74723299.0;5090045.0;8780754.0;80983166.0;19974865.0;251025981.0
08-06-2020;16588175.0;90827225.0;434635382.0;201570028.0;98803773.0;46814319.0;94793700.0;116610489.0;22898586.0;219905973.0;56615192.0;3093479.0;4652760.0;63237557.0;25432499.0;243009441.0
09-06-2020;9778891.0;75357156.0;402934043.0;262569918.0;40060696.0;63150099.0;106449304.0;92988611.0;25393410.0;232176438.0;67477777.0;2853126.0;7756595.0;62081201.0;22983157.0;197552461.0
10-06-2020;8725244.0;76346056.0;523345887.0;246093520.0;41558437.0;27836050.0;76984073.0;102129035.0;22767381.0;196481953.0;51724274.0;3774435.0;7579309.0;70740885.0;23959287.0;146465218.0
11-06-2020;6932432.0;75755103.0;366172015.0;254657461.0;144877457.0;34729574.0;62932471.0;122807493.0;19899195.0;192950510.0;56994550.0;3392157.0;6009482.0;54236711.0;22993175.0;171917026.0
12-06-2020;7596953.0;79415329.0;348918176.0;238824242.0;71528511.0;38435656.0;72471695.0;79012866.0;21415310.0;192996239.0;57069780.0;2336363.0;5348219.0;64704115.0;16098304.0;181953472.0
13-06-2020;4804637.0;63175195.0;295574800.0;221483775.0;35019437.0;28508871.0;62823449.0;52526012.0;18322901.0;190304490.0;52855181.0;2877831.0;3867953.0;55035287.0;17602794.0;163332405.0
14-06-2020;6520983.0;60142436.0;310396266.0;208319927.0;27399168.0;27757910.0;81931046.0;86463327.0;23816409.0;192013371.0;49208893.0;3546125.0;6397057.0;62729287.0;20277194.0;174296550.0
15-06-2020;8743609.0;71412457.0;361618424.0;130595450.0;20408004.0;10748752.0;121405081.0;96119069.0;23784568.0;173375183.0;45518968.0;6115863.0;7006231.0;61496904.0;20600991.0;140158653.0
16-06-2020;6615616.0;70064541.0;512720441.0;254526066.0;55621562.0;40382284.0;66154738.0;98114209.0;30292009.0;202661195.0;43738519.0;2497778.0;5957676.0;53711976.0;25436940.0;196086068.0
17-06-2020;9137860.0;61505095.0;510274602.0;277480748.0;32519891.0;17093100.0;86375273.0;66293028.0;42107247.0;168627428.0;45752084.0;1459500.0;4426913.0;49331301.0;25478303.0;122175039.0
18-06-2020;6099282.0;47114480.0;253762891.0;189694384.0;18819268.0;21338597.0;63045370.0;65991567.0;29899310.0;145848702.0;39239479.0;2177430.0;5127985.0;30487831.0;17701101.0;112950537.0
19-06-2020;6.986.997.833.333.330;62.235.700.666.666.600;374057904.0;21.368.339.166.666.600;31.631.221.666.666.600;24304919.0;80289159.5;7.758.453.533.333.330;28037074.0;178805061.5;46.052.187.333.333.300;31.124.211.666.666.600;5.463.969.166.666.660;52.132.097.666.666.600;21.182.887.166.666.600;15.149.987.533.333.300
20-06-2020;10063856.0;81795361.0;227699787.0;772394935.0;115062304.0;63667313.0;133263818.0;170419699.0;27029726.0;252620763.0;76440028.0;1805628.0;6337611.0;54135863.0;29548145.0;200499561.0
21-06-2020;5022989.0;50786251.0;183599748.0;378228422.0;37438861.0;48461803.0;64355503.0;67751477.0;18946450.0;195651572.0;53167454.0;1435320.0;3800057.0;40767191.0;17242665.0;137377832.0
22-06-2020;7352426.0;56384241.0;119915926.0;390307058.0;62447533.0;32908996.0;136924379.0;80792119.0;25226703.0;247393321.0;66741596.0;4300784.0;5895648.0;48210670.0;22153499.0;116694320.0
